obj_key,obj_subprg,Кодзадачи,ДатаНачалаЗадачи,Статуспоэкспертизе,Экспертиза,season,Скорость,Кол-во рабочих,Генподрядчик,Генпроектировщик,Площадь,2023-01-17,2023-01-23,2023-02-06,2023-02-13,2023-02-20,2023-02-27,2023-03-06,2023-03-13,2023-03-20,2023-03-27,2023-04-03,2023-04-10,2023-04-17,2023-04-24,2023-05-02,2023-05-10,2023-05-15,2023-05-22,2023-05-29,y
021-0550,1,5.11,739064,0,0,2,0.0,0,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
021-0550,1,7.1,739047,0,0,2,0.0,0,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
021-0550,1,7.1.8,739082,0,0,3,0.0,0,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
021-0550,1,7.4,739086,0,0,3,0.0,0,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
021-0781,0,1,738089,0,0,4,6.571428571428571,0,0,2,8226.4,92,92,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,588
021-0781,0,1.4.2,738429,0,0,4,0.7575757575757576,0,0,2,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,101
021-0781,0,3,738368,0,0,3,0.2121212121212121,0,0,2,0.0,4,4,5,5,5,5,5,5,5,6,6,6,7,7,7,7,7,7,28,527
021-0781,0,3.1,738368,0,0,3,0.7575757575757576,0,0,2,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,42
021-0781,0,3.11,738368,0,0,3,0.5681818181818182,0,0,2,0.0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,75,395
021-0781,0,3.13,738680,1,0,4,0.0,0,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81
021-0781,0,3.15,738536,0,0,2,0.0,0,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165
021-0781,0,3.3,738368,0,0,3,0.8928571428571429,0,0,2,0.0,43,43,30,30,30,43,43,43,53,100,100,100,100,100,100,100,100,100,100,241
021-0781,0,3.8,738407,0,0,4,0.0378787878787878,0,0,2,0.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,346
021-0781,0,4,738733,0,0,3,0.0,0,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149
021-0781,0,4.1.1,738831,0,0,1,0.0,0,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
022-0043,3,1,738291,0,0,2,10.714285714285714,0,0,0,0.0,60,60,60,60,60,60,75,75,75,75,53,53,53,53,53,53,53,53,53,365
022-0043,3,1.4.2,738531,0,0,2,0.0151515151515151,0,2,1,0.0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,170
022-0043,3,3,738550,0,0,2,0.0075757575757575,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,428
022-0043,3,3.1,738550,0,0,2,0.44,0,2,1,0.0,0,0,0,0,0,0,3,7,7,27,33,36,39,42,42,49,50,55,52,106
022-0043,3,3.11,738559,0,0,2,0.0,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89
022-0043,3,3.13,738711,1,0,3,0.0,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
022-0043,3,3.15,738611,0,0,3,0.0,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280
022-0043,3,3.3,738550,0,0,2,0.3644067796610169,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,13,17,21,30,43,43,38,41,50
022-0043,3,3.8,738614,0,0,3,0.0,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80
022-0043,3,4,738611,0,0,3,0.0,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560
022-0043,3,4.1.1,738764,0,0,4,0.0,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
022-0043,3,4.10,739113,0,0,4,0.0,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93
022-0043,3,4.11,738997,0,0,3,0.0,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109
022-0043,3,4.12,739107,0,0,4,0.0,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97
022-0043,3,4.2,738611,0,0,3,0.0,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153
022-0043,3,4.3,738641,0,0,4,0.0,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139
022-0043,3,4.4,738661,0,0,4,0.0,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232
022-0043,3,4.5,738923,0,0,2,0.0,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
022-0043,3,4.6,738923,0,0,2,0.0,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91
022-0043,3,4.7,738923,0,0,2,0.0,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219
022-0043,3,4.8,739167,0,0,4,0.0,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
022-0043,3,4.9,738823,0,0,2,0.0,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234
022-0043,3,5,739015,0,0,4,0.0,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159
022-0043,3,5.11,739207,0,0,1,0.0,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
022-0043,3,7.1,739205,0,0,4,0.0,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
022-0043,3,7.1.8,739231,0,0,1,0.0,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
022-0043,3,7.4,739237,0,0,1,0.0,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
022-0043,3,8,739251,0,0,1,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223
022-0170,0,1,738250,0,0,2,0.7575757575757576,271,2,1,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,55
022-0170,0,1.4.2,738278,0,0,2,0.7575757575757576,271,2,1,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,27
022-0170,0,3,738265,0,0,2,0.75,271,2,1,0.0,98,98,98,98,98,98,99,99,99,99,99,99,99,99,99,99,99,99,99,419
022-0170,0,3.1,738270,0,0,2,0.7575757575757576,271,2,1,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,30
022-0170,0,3.11,738265,0,0,2,0.7575757575757576,271,2,1,0.0,99,99,99,99,99,99,99,99,100,100,100,100,100,100,100,100,100,100,100,324
022-0170,0,3.13,738377,1,0,3,0.7575757575757576,271,2,1,0.0,87,87,87,87,93,93,95,95,94,91,91,98,99,100,100,100,100,100,100,243
022-0170,0,3.15,738265,0,0,2,0.7575757575757576,271,2,1,0.0,98,98,98,98,98,98,99,99,99,99,99,99,99,99,100,100,100,100,100,338
022-0170,0,3.3,738270,0,0,2,0.7575757575757576,271,2,1,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,10
022-0170,0,3.8,738301,0,0,2,0.7575757575757576,271,2,1,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,13
022-0170,0,4,738246,0,0,2,0.64,271,2,1,0.0,39,41,46,48,50,52,57,59,62,65,66,71,72,73,74,77,78,80,78,462
022-0170,0,4.1.1,738578,0,0,2,0.0,271,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
022-0170,0,4.10,738611,0,0,3,0.0,271,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
022-0170,0,4.11,738331,0,0,2,1.2222222222222223,465,2,1,0.0,73,73,75,75,75,76,76,76,76,77,76,76,76,76,75,75,75,75,70,309
022-0170,0,4.12,738497,0,0,1,1.2857142857142858,465,2,1,0.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,200
022-0170,0,4.2,738246,0,0,2,0.7575757575757576,271,2,1,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,60
022-0170,0,4.3,738260,0,0,2,0.7575757575757576,271,2,1,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,35
022-0170,0,4.4,738270,0,0,2,0.7575757575757576,271,2,1,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,214
022-0170,0,4.5,738444,0,0,4,1.010989010989011,334,2,1,0.0,55,55,57,57,58,53,88,90,90,90,90,92,92,92,92,92,92,92,92,226
022-0170,0,4.6,738442,0,0,4,0.7348484848484849,271,2,1,0.0,41,41,43,43,44,44,70,80,80,84,87,92,93,94,94,95,97,97,97,228
022-0170,0,4.7,738407,0,0,4,0.64,271,2,1,0.0,20,23,29,32,35,39,43,46,53,59,60,66,68,72,74,77,78,80,78,271
022-0170,0,4.8,738665,0,0,2,0.0,271,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
022-0170,0,4.9,738355,0,0,3,0.6060606060606061,271,2,1,0.0,43,47,53,56,59,60,63,65,68,69,71,71,72,74,75,76,77,79,80,336
022-0170,0,5,738512,0,0,1,0.0,271,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273
022-0170,0,5.11,738680,0,0,3,0.0,271,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
022-0170,0,7.1,738974,0,0,3,0.0,271,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
022-0170,0,7.1.8,738988,0,0,3,0.0,271,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
022-0170,0,7.4,738991,0,0,3,0.0,271,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
022-0170,0,8,738999,0,0,3,0.0,271,2,1,16402.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221
022-0171,1,1,738246,0,0,2,0.7575757575757576,130,2,1,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,69
022-0171,1,1.4.2,738274,0,0,2,0.7575757575757576,130,2,1,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,27
022-0171,1,3,738265,0,0,2,0.75,130,2,1,0.0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,405
022-0171,1,3.1,738270,0,0,2,0.7575757575757576,130,2,1,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,30
022-0171,1,3.11,738265,0,0,2,0.7575757575757576,130,2,1,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,71
022-0171,1,3.13,738327,1,0,2,0.8928571428571429,176,2,1,0.0,87,87,86,86,86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,245
022-0171,1,3.15,738265,0,0,2,0.7575757575757576,130,2,1,0.0,99,99,99,99,99,99,100,100,100,100,100,100,100,100,100,100,100,100,100,314
022-0171,1,3.3,738270,0,0,2,0.7575757575757576,130,2,1,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,30
022-0171,1,3.8,738301,0,0,2,0.7575757575757576,130,2,1,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,13
022-0171,1,4,738246,0,0,2,0.6818181818181818,130,2,1,0.0,65,66,70,71,73,73,76,77,80,82,82,84,85,87,88,89,90,90,90,480
022-0171,1,4.1.1,738564,0,0,2,0.0,130,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
022-0171,1,4.10,738575,0,0,2,0.0,130,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56
022-0171,1,4.11,738337,0,0,3,0.8476190476190476,130,2,1,0.0,68,68,70,70,75,76,76,77,86,86,87,87,87,87,89,88,88,88,85,352
022-0171,1,4.12,738490,0,0,1,0.1571428571428571,190,2,1,0.0,9,9,9,9,9,9,9,9,7,7,7,7,7,7,8,9,9,9,11,209
022-0171,1,4.2,738246,0,0,2,0.7575757575757576,130,2,1,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,83
022-0171,1,4.3,738277,0,0,2,0.7575757575757576,130,2,1,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,49
022-0171,1,4.4,738282,0,0,2,0.7575757575757576,130,2,1,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,144
022-0171,1,4.5,738418,0,0,4,3.4444444444444446,113,2,1,0.0,92,92,91,90,90,89,89,89,89,89,88,88,88,88,87,87,87,90,93,252
022-0171,1,4.6,738420,0,0,4,0.7424242424242424,130,2,1,0.0,65,65,65,65,65,65,65,88,90,91,93,94,95,96,96,97,98,98,98,250
022-0171,1,4.7,738377,0,0,3,0.7272727272727273,130,2,1,0.0,61,64,69,72,74,75,79,80,82,85,85,88,89,92,93,93,95,95,96,314
022-0171,1,4.8,738600,0,0,2,0.0,130,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
022-0171,1,4.9,738368,0,0,3,0.7348484848484849,130,2,1,0.0,85,85,89,90,91,90,92,92,93,93,93,94,94,95,95,95,96,96,97,318
022-0171,1,5,738554,0,0,1,0.0,130,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272
022-0171,1,5.11,738655,0,0,3,0.0,130,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
022-0171,1,7.1,738649,0,0,2,0.0,130,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
022-0171,1,7.1.8,738690,0,0,3,0.0,130,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
022-0171,1,7.4,738691,0,0,3,0.0,130,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
022-0171,1,8,738704,0,0,3,0.0,130,2,1,6671.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223
022-0172,2,1,738392,0,0,3,0.7575757575757576,0,3,5,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,39
022-0172,2,3,738240,0,0,2,1.011904761904762,0,3,5,0.0,85,85,85,85,85,85,84,84,84,85,85,85,85,85,85,85,85,85,85,531
022-0172,2,3.1,738240,0,0,2,8.0,0,3,5,0.0,56,56,56,56,56,56,55,55,55,55,55,55,55,55,55,55,55,55,55,353
022-0172,2,3.11,738240,0,0,2,0.6818181818181818,0,3,5,0.0,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,422
022-0172,2,3.13,738649,1,0,3,0.0,0,3,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
022-0172,2,3.3,738300,0,0,2,0.6893939393939394,0,3,5,0.0,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,320
022-0172,2,3.8,738397,0,0,3,0.6818181818181818,0,3,5,0.0,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,258
022-0172,2,4,738431,0,0,2,0.1136363636363636,0,3,5,0.0,14,15,15,14,14,14,14,14,14,15,15,15,15,15,15,15,15,15,15,477
022-0172,2,4.10,738655,0,0,2,0.0,0,3,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66
022-0172,2,4.2,738431,0,0,4,0.7575757575757576,0,3,5,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,38
022-0172,2,4.7,738452,0,0,4,0.0757575757575757,0,3,5,0.0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,266
022-0172,2,4.8,738552,0,0,2,0.0,0,3,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106
022-0172,2,4.9,738431,0,0,4,0.4242424242424242,0,3,5,0.0,47,47,47,47,47,47,47,47,47,56,56,56,56,56,56,56,56,56,56,280
022-0172,2,5,738634,0,0,2,0.0,0,3,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117
022-0172,2,5.11,738721,0,0,3,0.0,0,3,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
022-0172,2,7.4,738672,0,0,2,0.0,0,3,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63
022-0176,0,1,738215,0,0,2,12.0,0,0,4,0.0,52,72,56,56,57,70,73,73,73,73,73,73,73,73,96,46,46,46,46,510
022-0176,0,1.4.2,738540,0,0,2,0.7575757575757576,0,0,4,0.0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,0
022-0176,0,3,738347,0,0,3,0.4057971014492754,0,0,4,0.0,12,14,17,17,19,19,21,22,25,28,20,21,21,21,20,19,17,17,17,378
022-0176,0,3.1,738621,0,0,2,0.0,0,0,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
022-0176,0,3.11,738474,0,0,4,0.855072463768116,0,0,4,0.0,18,28,38,41,51,51,51,56,59,59,38,37,37,37,37,37,18,18,18,164
022-0176,0,3.13,738600,1,0,3,0.0,0,0,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
022-0176,0,3.15,738626,0,0,3,0.0,0,0,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69
022-0176,0,3.3,738354,0,0,3,1.5357142857142858,0,0,4,0.0,83,84,84,85,86,86,53,56,60,59,41,41,41,40,40,40,84,84,84,253
022-0176,0,3.8,738663,0,0,1,2.8125,0,0,4,0.0,40,40,45,45,45,45,45,45,45,45,45,45,45,45,34,0,0,0,0,214
022-0176,0,4,738680,0,0,2,0.0,0,0,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554
022-0176,0,4.1.1,738680,0,0,4,0.0,0,0,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
022-0176,0,4.10,739203,0,0,3,0.0,0,0,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97
022-0176,0,4.11,739122,0,0,2,0.0,0,0,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149
022-0176,0,4.12,739281,0,0,4,0.0,0,0,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
022-0176,0,4.2,738691,0,0,2,0.0,0,0,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41
022-0176,0,4.3,738800,0,0,2,0.0,0,0,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150
022-0176,0,4.4,738817,0,0,3,0.0,0,0,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275
022-0176,0,4.5,739123,0,0,2,0.0,0,0,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
022-0176,0,4.6,739123,0,0,2,0.0,0,0,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121
022-0176,0,4.7,739122,0,0,2,0.0,0,0,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180
022-0176,0,4.8,739304,0,0,4,0.0,0,0,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
022-0176,0,4.9,739123,0,0,2,0.0,0,0,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232
022-0176,0,5,738955,0,0,2,0.0,0,0,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249
022-0176,0,5.11,739312,0,0,4,0.0,0,0,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
022-0176,0,7.1,739348,0,0,4,0.0,0,0,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49
022-0176,0,7.1.8,739411,0,0,1,0.0,0,0,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
022-0176,0,7.4,739415,0,0,1,0.0,0,0,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
022-0176,0,8,739427,0,0,2,0.0,0,0,4,17000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215
022-0354,0,1,738490,0,0,4,0.4621212121212121,0,13,17,0.0,0,0,0,0,0,59,59,0,0,52,52,52,52,52,52,58,59,59,61,323
022-0354,0,1.4.2,738645,0,0,3,0.0,0,13,17,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
022-0354,0,3,738552,0,0,2,0.0,0,13,17,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293
022-0354,0,3.1,738552,0,0,2,0.0303030303030303,0,13,17,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,4,84
022-0354,0,3.11,738618,0,0,2,0.0,0,13,17,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155
022-0354,0,3.13,738763,1,0,4,0.0,0,13,17,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
022-0354,0,3.15,738824,0,0,4,0.0,0,13,17,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122
022-0354,0,3.3,738634,0,0,3,0.0,0,13,17,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
022-0354,0,3.8,738690,0,0,4,0.0,0,13,17,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41
022-0354,0,4,738844,0,0,4,0.0,0,13,17,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534
022-0354,0,4.1.1,738935,0,0,4,0.0,0,13,17,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
022-0354,0,4.10,739225,0,0,2,0.0,0,13,17,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
022-0354,0,4.11,738995,0,0,3,0.0,0,13,17,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110
022-0354,0,4.12,739087,0,0,4,0.0,0,13,17,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172
022-0354,0,4.2,738844,0,0,4,0.0,0,13,17,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56
022-0354,0,4.3,738932,0,0,1,0.0,0,13,17,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131
022-0354,0,4.4,738985,0,0,2,0.0,0,13,17,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320
022-0354,0,4.5,739145,0,0,1,0.0,0,13,17,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
022-0354,0,4.6,739145,0,0,1,0.0,0,13,17,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81
022-0354,0,4.7,739144,0,0,1,0.0,0,13,17,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97
022-0354,0,4.8,739212,0,0,2,0.0,0,13,17,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
022-0354,0,4.9,739145,0,0,1,0.0,0,13,17,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104
022-0354,0,5,739339,0,0,2,0.0,0,13,17,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89
022-0354,0,5.11,739339,0,0,2,0.0,0,13,17,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
022-0354,0,7.1,739238,0,0,2,0.0,0,13,17,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
022-0354,0,7.1.8,739272,0,0,2,0.0,0,13,17,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
022-0354,0,7.4,739278,0,0,2,0.0,0,13,17,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
022-0354,0,8,739301,0,0,2,0.0,0,0,0,20271.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215
022-0355,0,3,738543,0,0,1,0.1714285714285714,0,2,1,0.0,18,18,18,0,0,0,0,0,0,0,0,18,18,18,18,18,18,18,18,154
022-0355,0,3.11,738543,0,0,1,0.0,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94
022-0355,0,3.13,738572,0,0,2,0.0,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
022-0355,0,3.15,738626,0,0,2,0.0,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
022-0355,0,4,738654,0,0,1,0.3333333333333333,0,2,1,0.0,35,35,35,0,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,172
022-0355,0,4.12,738654,0,0,2,0.0,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88
022-0513,1,1,738543,0,0,1,0.4166666666666667,0,5,8,0.0,0,0,0,0,0,0,10,10,10,10,19,19,19,19,31,31,31,31,55,469
022-0513,1,1.4.2,738669,0,0,1,0.7575757575757576,0,5,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,109
022-0513,1,3,738543,0,0,2,0.0151515151515151,0,5,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,318
022-0513,1,3.1,738543,0,0,2,0.106060606060606,0,5,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,45
022-0513,1,3.11,738580,0,0,2,0.0151515151515151,0,5,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,185
